conversation_id,model,prompt0_id,model_prompt0_interaction,round,prompt_to_prompt_drift,context_to_prompt_drift,cumulative_drift,prompt_complexity,confidence,failure,censored
0,CARG,-3868762744116692312,CARG_-3868762744116692312,0,,0.1104629635810852,0.0,20.0,,1,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,1,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,2,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,3,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,4,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,5,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,6,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,7,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,8,,,,,,0,0
0,CARG,-3868762744116692312,CARG_-3868762744116692312,9,,,,,,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,0,,0.09066712856292725,0.0,36.0,,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,1,0.09220963716506958,0.14504259824752808,0.09220963716506958,46.0,100.0,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,2,0.08320164680480957,0.11144524812698364,0.17541128396987915,45.0,100.0,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,3,0.042192816734313965,0.11565518379211426,0.21760410070419312,47.0,100.0,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,4,0.04244166612625122,0.11127477884292603,0.26004576683044434,53.0,100.0,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,5,0.03335928916931152,0.12262499332427979,0.29340505599975586,46.0,98.4,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,6,0.0534176230430603,0.15327483415603638,0.34682267904281616,44.0,100.0,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,7,0.05979031324386597,0.11532914638519287,0.40661299228668213,39.0,90.44,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,8,0.04033851623535156,0.14097106456756592,0.4469515085220337,52.0,95.68,0,0
1,CARG,3303949904590227517,CARG_3303949904590227517,9,,,,,,1,0
2,CARG,2978791715112100450,CARG_2978791715112100450,0,,0.1762676239013672,0.0,22.0,,1,0
2,CARG,2978791715112100450,CARG_2978791715112100450,1,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,2,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,3,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,4,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,5,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,6,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,7,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,8,,,,,,0,0
2,CARG,2978791715112100450,CARG_2978791715112100450,9,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,0,,0.12193459272384644,0.0,38.0,,1,0
3,CARG,8228809181693590028,CARG_8228809181693590028,1,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,2,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,3,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,4,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,5,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,6,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,7,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,8,,,,,,0,0
3,CARG,8228809181693590028,CARG_8228809181693590028,9,,,,,,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,0,,0.06426328420639038,0.0,39.0,,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,1,0.08388620615005493,0.10991191864013672,0.08388620615005493,49.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,2,0.07524597644805908,0.07167834043502808,0.159132182598114,48.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,3,0.060755014419555664,0.1068500280380249,0.21988719701766968,52.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,4,0.07934749126434326,0.08905577659606934,0.29923468828201294,56.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,5,0.04091411828994751,0.07171356678009033,0.34014880657196045,49.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,6,0.07523274421691895,0.1271609663963318,0.4153815507888794,51.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,7,0.07854729890823364,0.08845442533493042,0.49392884969711304,42.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,8,0.0343974232673645,0.09876060485839844,0.5283262729644775,55.0,100.0,0,0
4,CARG,-5883582487755581909,CARG_-5883582487755581909,9,,,,,,1,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,0,,0.10599368810653687,0.0,48.0,,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,1,0.09055626392364502,0.17353010177612305,0.09055626392364502,58.0,100.0,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,2,0.10240048170089722,0.13485777378082275,0.19295674562454224,57.0,100.0,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,3,0.04836457967758179,0.12020164728164673,0.24132132530212402,59.0,100.0,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,4,0.04085654020309448,0.11846351623535156,0.2821778655052185,65.0,100.0,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,5,0.04262220859527588,0.134227454662323,0.3248000741004944,58.0,100.0,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,6,0.05984926223754883,0.16169393062591553,0.3846493363380432,56.0,99.99,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,7,0.05979108810424805,0.11846178770065308,0.44444042444229126,51.0,100.0,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,8,0.03266984224319458,0.1456471085548401,0.47711026668548584,64.0,99.99,0,0
5,CARG,-7748148764174322859,CARG_-7748148764174322859,9,,,,,,1,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,0,,0.06334960460662842,0.0,51.0,,1,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,1,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,2,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,3,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,4,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,5,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,6,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,7,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,8,,,,,,0,0
6,CARG,-9120735786299256593,CARG_-9120735786299256593,9,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,0,,0.12835955619812012,0.0,46.0,,1,0
7,CARG,6519451917082435996,CARG_6519451917082435996,1,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,2,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,3,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,4,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,5,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,6,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,7,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,8,,,,,,0,0
7,CARG,6519451917082435996,CARG_6519451917082435996,9,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,0,,0.08027243614196777,0.0,59.0,,1,0
8,CARG,7796724402164779449,CARG_7796724402164779449,1,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,2,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,3,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,4,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,5,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,6,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,7,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,8,,,,,,0,0
8,CARG,7796724402164779449,CARG_7796724402164779449,9,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,0,,0.09266054630279541,0.0,71.0,,1,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,1,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,2,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,3,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,4,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,5,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,6,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,7,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,8,,,,,,0,0
9,CARG,-7579322367467478631,CARG_-7579322367467478631,9,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,0,,0.08849996328353882,0.0,46.0,,1,0
10,CARG,2735028203675223970,CARG_2735028203675223970,1,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,2,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,3,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,4,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,5,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,6,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,7,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,8,,,,,,0,0
10,CARG,2735028203675223970,CARG_2735028203675223970,9,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,0,,0.06394988298416138,0.0,60.0,,1,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,1,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,2,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,3,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,4,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,5,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,6,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,7,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,8,,,,,,0,0
11,CARG,-8800594601742214742,CARG_-8800594601742214742,9,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,0,,0.1568424105644226,0.0,21.0,,1,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,1,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,2,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,3,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,4,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,5,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,6,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,7,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,8,,,,,,0,0
12,CARG,-6148641726913253952,CARG_-6148641726913253952,9,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,0,,0.10807865858078003,0.0,30.0,,1,0
13,CARG,7270289390969226437,CARG_7270289390969226437,1,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,2,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,3,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,4,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,5,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,6,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,7,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,8,,,,,,0,0
13,CARG,7270289390969226437,CARG_7270289390969226437,9,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,0,,0.055885493755340576,0.0,57.0,,1,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,1,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,2,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,3,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,4,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,5,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,6,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,7,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,8,,,,,,0,0
14,CARG,-3324111638340831616,CARG_-3324111638340831616,9,,,,,,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,0,,0.11115288734436035,0.0,22.0,,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,1,0.11417567729949951,0.19203603267669678,0.11417567729949951,32.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,2,0.08176440000534058,0.17288780212402344,0.1959400773048401,31.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,3,0.07844454050064087,0.15707308053970337,0.27438461780548096,32.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,4,0.06659233570098877,0.2055603265762329,0.3409769535064697,39.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,5,0.03235429525375366,0.1975657343864441,0.3733312487602234,32.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,6,0.09111696481704712,0.17543870210647583,0.4644482135772705,29.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,7,0.09237337112426758,0.23766857385635376,0.5568215847015381,25.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,8,0.04585468769073486,0.17896825075149536,0.602676272392273,38.0,100.0,0,0
15,CARG,6426691030127866090,CARG_6426691030127866090,9,,,,,,1,0
16,CARG,5892786066623401331,CARG_5892786066623401331,0,,0.1286412477493286,0.0,37.0,,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,1,0.11155813932418823,0.17344754934310913,0.11155813932418823,47.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,2,0.11078763008117676,0.12889975309371948,0.222345769405365,46.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,3,0.09193313121795654,0.19500136375427246,0.31427890062332153,51.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,4,0.09987258911132812,0.1375969648361206,0.41415148973464966,54.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,5,0.04345357418060303,0.13186705112457275,0.4576050639152527,47.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,6,0.057296693325042725,0.1468939185142517,0.5149017572402954,47.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,7,0.07264590263366699,0.1502131223678589,0.5875476598739624,40.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,8,0.0389249324798584,0.1305360198020935,0.6264725923538208,53.0,100.0,0,0
16,CARG,5892786066623401331,CARG_5892786066623401331,9,,,,,,1,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,0,,0.09219413995742798,0.0,26.0,,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,1,0.10423535108566284,0.11872386932373047,0.10423535108566284,36.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,2,0.07763671875,0.0837741494178772,0.18187206983566284,35.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,3,0.04703491926193237,0.11501049995422363,0.22890698909759521,38.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,4,0.055503785610198975,0.13092947006225586,0.2844107747077942,43.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,5,0.019154906272888184,0.1290624737739563,0.3035656809806824,36.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,6,0.06301015615463257,0.07723861932754517,0.36657583713531494,35.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,7,0.07052147388458252,0.1460108757019043,0.43709731101989746,29.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,8,0.02445322275161743,0.13197267055511475,0.4615505337715149,42.0,100.0,0,0
17,CARG,-5463727270396169906,CARG_-5463727270396169906,9,,,,,,1,0
18,CARG,3534595325443628912,CARG_3534595325443628912,0,,0.11465871334075928,0.0,18.0,,0,0
18,CARG,3534595325443628912,CARG_3534595325443628912,1,0.14978784322738647,0.22321444749832153,0.14978784322738647,28.0,100.0,0,0
